,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア
15526,191120021,1A1595,0,1,0,1910000017263,0
15527,191150014,1B2202,0,1,0,1910000017981,0
15528,191150014,1B2203,0,1,0,1910000017982,0
15529,191150014,1B2295,0,1,0,1910000017983,0
15530,191150014,1B2201,28080,1,28080,1910000017984,4
15531,191150014,200082,2268,2,4536,1910000017985,0
15532,191150014,400543,-2268,2,-4536,1910000017986,0
15533,191150017,1A1502,0,1,0,1910000017201,0
15534,191150017,1A1521,0,1,0,1910000017202,0
15535,191150017,1A1503,0,1,0,1910000017971,0
15536,191150017,1B2201,28080,1,28080,1910000017972,4
15537,191150017,1A1509,0,4,0,1910000017973,0
15538,191210011,1B2102,0,1,0,1910000017411,0
15539,191210011,200073,8640,1,8640,1910000017412,0
15540,191210011,300004,540,1,540,1910000017413,0
15541,191210017,1B2203,0,1,0,1910000017541,0
15542,191210017,1B2295,0,1,0,1910000017542,0
15543,191210023,1A1501,105840,1,105840,1910000017881,5
15544,191210023,1A1504,0,1,0,1910000017882,0
15545,191210023,1B2201,28080,1,28080,1910000017883,4
15546,191210023,1B2274,-10800,1,-10800,1910000017884,0
15547,191220002,1A1702,0,1,0,1910000018021,0
15548,191230010,1A1501,105840,1,105840,1910000017501,5
15549,191230010,1A1504,0,1,0,1910000017502,0
15550,191230010,1A1503,0,1,0,1910000017503,0
15551,191230010,1B2201,28080,1,28080,1910000017504,4
15552,191230010,1B2274,-10800,1,-10800,1910000017505,0
15553,191310042,1B2203,0,1,0,1910000017241,0
15554,191310042,1B2202,0,1,0,1910000017242,0
15555,191310042,300004,540,1,540,1910000017243,0
15556,191310042,1B2302,0,1,0,1910000017691,0
15557,191310042,1B2373,0,1,0,1910000017692,0
15558,191310042,1B2302,0,1,0,1910000018081,0
15559,191320009,200082,2268,2,4536,1910000018001,0
15560,191320009,400024,-1134,2,-2268,1910000018002,0
15561,191320015,1A1602,0,1,0,1910000017681,0
15562,191320015,300105,0,1,0,1910000017682,0
15563,191320015,1B2203,0,1,0,1910000017683,0
15564,191320015,1A1608,0,1,0,1910000017684,0
15565,191320015,1A1609,0,1,0,1910000017685,0
15566,191320015,400543,-2160,2,-4320,1910000017686,0
15567,191320015,200035,2160,2,4320,1910000017687,0
15568,191320015,1B2201,28080,1,28080,1910000017688,4
15569,191320015,1A1606,0,2,0,1910000017689,0
15570,191320015,1A1607,0,2,0,1910000017690,0
15571,191320015,1A1608,0,2,0,1910000017691,0
15572,191340002,1A1602,0,1,0,1910000017461,0
15573,191340002,1A1602,0,1,0,1910000017791,0
15574,191340002,200051,11880,1,11880,1910000017792,0
15575,191340002,400528,-10800,1,-10800,1910000017793,0
15576,191340002,300010,2160,1,2160,1910000017794,0
15577,191340002,600033,2592,1,2592,1910000017795,0
15578,191410022,1A1502,0,1,0,1910000017811,0
15579,191410022,1A1503,0,1,0,1910000017812,0
15580,191410022,1A1508,0,4,0,1910000017813,0
15581,191410031,1A1501,105840,1,105840,1910000017991,5
15582,191410031,1A1504,0,1,0,1910000017992,0
15583,191450002,1A1502,0,1,0,1910000017721,0
15584,191450002,1A1503,0,1,0,1910000017722,0
15585,191450002,1A1509,0,2,0,1910000017723,0
15586,191450002,1A1595,0,1,0,1910000017724,0
15587,191620002,1B2102,0,1,0,1910000017841,0
15588,191620002,200073,8640,1,8640,1910000017842,0
15589,191620002,300004,540,1,540,1910000017843,0
15590,191620002,200035,2160,1,2160,1910000017844,0
15591,191650007,1A1502,0,1,0,1910000018061,0
15592,191650007,1A1508,0,4,0,1910000018062,0
15593,191650008,1A1501,105840,1,105840,1910000018121,5
15594,191650008,1A1504,0,1,0,1910000018122,0
15595,192130007,1A1508,0,5,0,1920000022531,0
15596,192130007,1A1595,0,1,0,1920000022532,0
15597,192150030,200049,0,1,0,1920000021991,0
15598,192210016,1A1501,105840,1,105840,1920000022411,5
15599,192210016,1A1504,0,1,0,1920000022412,0
15600,192210016,1B2201,28080,1,28080,1920000022413,4
15601,192210016,1B2274,-10800,1,-10800,1920000022414,0
15602,192220012,200032,0,1,0,1920000022101,0
15603,192220012,1A1601,82080,1,82080,1920000022102,3
15604,192220012,1A1672,-8208,1,-8208,1920000022103,0
15605,192220012,1A1604,0,1,0,1920000022104,0
15606,192220012,1A1603,0,1,0,1920000022581,0
15607,192220012,1A1605,0,1,0,1920000022582,0
15608,192220012,1A1606,0,3,0,1920000022583,0
15609,192220012,600006,329,1,329,1920000022584,0
15610,192220012,000001,0,1,0,1920000022585,0
15611,192250010,1B2102,0,1,0,1920000021801,0
15612,192250012,1B2002,0,1,0,1920000022391,0
15613,192250012,200016,3240,1,3240,1920000022392,0
15614,192250012,300004,540,1,540,1920000022393,0
15615,192250012,600033,2592,2,5184,1920000022394,0
15616,192250012,400545,-1037,1,-1037,1920000022395,0
15617,192320023,400548,0,1,0,1920000022301,0
15618,192320023,200071,16200,1,16200,1920000022302,2
15619,192350001,1A1503,0,1,0,1920000021431,0
15620,192350001,1A1508,0,2,0,1920000021432,0
15621,192350001,1A1509,0,2,0,1920000021433,0
15622,192440003,201104,0,2,0,1920000022381,0
15623,192440003,201106,0,1,0,1920000022382,0
15624,192440003,1B2203,0,1,0,1920000022383,0
15625,192440003,1B2295,0,1,0,1920000022384,0
15626,192510027,600086,5292,1,5292,1920000021711,0
15627,192520007,1B2202,0,1,0,1920000021851,0
15628,192520007,1B2373,0,1,0,1920000021852,0
15629,192520007,1B2302,0,1,0,1920000021853,0
15630,192520007,300012,2160,1,2160,1920000021854,0
15631,192550005,1B1801,38880,1,38880,1920000021831,0
15632,192550005,1B1802,0,1,0,1920000021832,0
15633,192610006,1B2302,0,1,0,1920000022421,0
15634,192610006,300105,0,1,0,1920000022422,0
15635,192610006,1B2209,0,1,0,1920000022423,0
15636,192610006,1B2303,0,1,0,1920000022424,0
15637,192610006,1B2295,0,1,0,1920000022425,0
15638,192610006,300107,0,1,0,1920000022426,0
15639,192610006,300012,2160,1,2160,1920000022427,0
15640,192610006,300010,2160,1,2160,1920000022428,0
15641,192610006,600047,2160,6,12960,1920000022429,0
15642,192610006,600052,-2160,1,-2160,1920000022430,0
15643,192610006,1B2201,28080,1,28080,1920000022431,4
15644,192610006,1B2301,53460,1,53460,1920000022432,0
15645,192710007,200071,16200,1,16200,1920000022441,2
15646,192710007,200401,5400,1,5400,1920000022442,0
15647,192710007,400528,-10800,1,-10800,1920000022443,0
15648,192710007,300012,2160,1,2160,1920000022444,0
15649,192710007,300011,2160,1,2160,1920000022445,0
15650,192710007,200082,2268,1,2268,1920000022446,0
15651,192710024,200006,8640,1,8640,1920000021471,1
15652,192710024,400018,-2160,1,-2160,1920000021472,0
15653,192720022,200051,11880,1,11880,1920000021501,0
15654,192720022,300010,2160,1,2160,1920000021502,0
15655,192720022,300105,0,1,0,1920000021503,0
15656,192720022,300101,16200,1,16200,1920000021504,0
15657,192720022,200009,8640,1,8640,1920000021691,0
15658,192720022,300105,0,1,0,1920000021692,0
15659,192720022,000001,0,1,0,1920000021693,0
15660,192720022,300105,0,1,0,1920000022091,0
15661,192720022,1A1602,0,1,0,1920000022092,0
15662,192720022,1A1695,0,1,0,1920000022093,0
15663,192720022,300105,0,1,0,1920000022321,0
15664,192720022,200081,2052,2,4104,1920000022322,0
15665,192810027,200009,8640,1,8640,1920000021791,0
15666,192810027,400477,-8640,1,-8640,1920000021792,0
15667,192810027,1B2209,0,1,0,1920000022291,0
15668,192810027,300012,2160,1,2160,1920000022292,0
15669,192830001,200009,8640,1,8640,1920000021381,0
15670,192830001,400477,-8640,1,-8640,1920000021382,0
15671,193630004,1A1502,0,1,0,1930000003811,0
15672,193630004,1A1506,0,2,0,1930000003812,0
15673,193630004,1A1521,0,1,0,1930000003813,0
15674,194110019,1A1605,0,1,0,1940000026101,0
15675,194110019,1A1606,0,4,0,1940000026102,0
15676,194110020,200071,16200,1,16200,1940000026471,2
15677,194110020,400548,0,1,0,1940000026472,0
15678,194110020,300014,5400,1,5400,1940000026473,0
15679,194120012,1B2203,0,1,0,1940000027661,0
15680,194120012,200081,2052,1,2052,1940000027662,0
15681,194120037,1A1502,0,1,0,1940000026641,0
15682,194120037,300008,3240,1,3240,1940000026642,0
15683,194120039,1A1502,0,1,0,1940000026741,0
15684,194120039,1A1507,0,4,0,1940000026742,0
15685,194120040,1A1505,0,1,0,1940000026321,0
15686,194120040,1A1503,0,1,0,1940000026322,0
15687,194120040,000001,105840,1,105840,1940000026323,0
15688,194120040,1A1506,0,2,0,1940000026324,0
15689,194120041,1A1501,105840,1,105840,1940000026071,5
15690,194120041,1A1504,0,1,0,1940000026072,0
15691,194120041,1A1503,0,1,0,1940000026421,0
15692,194120041,1A1505,0,1,0,1940000026422,0
15693,194120041,300008,3240,1,3240,1940000026423,0
15694,194120041,1A1518,0,1,0,1940000026424,0
15695,194120041,1A1517,0,1,0,1940000026425,0
15696,194120041,1A1532,0,1,0,1940000026426,0
15697,194120041,1A1507,0,4,0,1940000026427,0
15698,194130003,1B2201,28080,1,28080,550000200501,4
15699,194130003,1B2202,0,1,0,550000200502,0
15700,194130003,1B2203,0,1,0,550000200503,0
15701,194130003,400543,-1944,1,-1944,550000200504,0
15702,194130003,200080,1944,1,1944,550000200505,0
15703,194140006,1A1501,105840,1,105840,1940000027221,5
15704,194140006,1A1504,0,1,0,1940000027222,0
15705,194140006,1A1503,0,1,0,1940000027223,0
15706,194140006,1A1533,0,1,0,1940000027224,0
15707,194140006,1A1517,0,1,0,1940000027225,0
15708,194140006,1B2201,28080,1,28080,1940000027226,4
15709,194140006,400520,-10800,1,-10800,1940000027227,0
15710,194250025,200006,8640,1,8640,1940000026551,1
15711,194250025,200073,8640,1,8640,1940000026552,0
15712,194250025,400532,0,1,0,1940000026553,0
15713,194250025,400548,0,1,0,1940000026554,0
15714,194250025,300004,540,1,540,1940000026555,0
15715,194250025,200073,8640,1,8640,1940000027681,0
15716,194250025,300012,2160,1,2160,1940000027682,0
15717,194310026,1A1502,0,1,0,1940000025931,0
15718,194310026,300008,3240,1,3240,1940000025932,0
15719,194310026,1A1506,0,2,0,1940000025933,0
15720,194310027,1A1502,0,1,0,1940000025911,0
15721,194310027,1A1507,0,2,0,1940000025912,0
15722,194310027,1A1511,0,1,0,1940000025913,0
15723,194320011,1A1502,0,1,0,1940000026381,0
15724,194320011,1A1508,0,2,0,1940000026382,0
15725,194320011,300008,3240,1,3240,1940000026383,0
15726,194320016,1A1502,0,1,0,110000408331,0
15727,194320016,1A1507,0,2,0,110000408332,0
15728,194320019,1A1602,0,1,0,1940000026341,0
15729,194320021,1A1502,0,1,0,1940000025811,0
15730,194320021,1A1511,0,1,0,1940000025812,0
15731,194320021,1A1506,0,2,0,1940000025813,0
15732,194320021,1A1507,0,1,0,1940000025814,0
15733,194330012,1A1502,0,1,0,1940000026391,0
15734,194330012,1A1507,0,2,0,1940000026392,0
15735,194330017,1B2201,28080,1,28080,1940000026571,4
15736,194330017,1B2203,0,1,0,1940000026572,0
15737,194330025,1A1601,82080,1,82080,1940000026771,3
15738,194330025,1A1604,0,1,0,1940000026772,0
15739,194330025,1A1671,-2160,1,-2160,1940000026773,0
15740,194330025,1A1603,0,1,0,1940000026811,0
15741,194330025,1A1605,0,1,0,1940000026812,0
15742,194330025,300008,3240,1,3240,1940000026813,0
15743,194330025,1A1606,0,1,0,1940000026814,0
15744,194330025,1A1607,0,2,0,1940000026815,0
15745,194330026,200073,8640,1,8640,1940000027021,0
15746,194330026,300012,2160,1,2160,1940000027022,0
15747,194330026,300006,3240,1,3240,1940000027023,0
15748,194340002,200035,2160,1,2160,1940000026971,0
15749,194410032,1A1502,0,1,0,1940000026691,0
15750,194410032,1A1506,0,4,0,1940000026692,0
15751,194410032,1A1507,0,4,0,1940000026693,0
15752,194410040,1A1502,0,1,0,1940000027111,0
15753,194410040,300008,3240,1,3240,1940000027112,0
15754,194410040,1A1507,0,4,0,1940000027113,0
15755,194410040,1A1511,0,1,0,1940000027114,0
15756,194410040,1A1502,0,1,0,1940000027141,0
15757,194410040,1A1507,0,4,0,1940000027142,0
15758,194410040,1A1511,0,1,0,1940000027143,0
15759,194410040,000001,0,1,0,1940000027144,0
15760,194410042,200049,0,1,0,1940000027231,0
15761,194410042,1A1601,82080,1,82080,1940000027232,3
15762,194410042,1A1604,0,1,0,1940000027233,0
15763,194410042,1A1603,0,1,0,1940000027301,0
15764,194410042,1A1605,0,1,0,1940000027302,0
15765,194410042,1A1607,0,4,0,1940000027303,0
15766,194430008,1A1502,0,1,0,1940000026091,0
15767,194430008,1A1502,0,1,0,1940000026961,0
15768,194440007,200049,0,1,0,1940000026411,0
15769,194440007,1A1501,105840,1,105840,1940000026412,5
15770,194440007,1A1504,0,1,0,1940000026413,0
15771,194440007,1A1517,0,1,0,1940000026414,0
15772,194440007,1A1532,0,1,0,1940000026415,0
15773,194440007,1A1505,0,1,0,1940000026981,0
15774,194440007,1A1503,0,1,0,1940000026982,0
15775,194440007,1A1506,0,1,0,1940000026983,0
15776,194440007,1A1507,0,3,0,1940000026984,0
15777,194440007,1A1518,0,1,0,1940000026985,0
15778,194450007,200101,16200,1,16200,1940000026651,0
15779,194450007,200102,0,1,0,1940000026652,0
15780,194450007,200103,0,1,0,1940000026871,0
15781,194450007,200110,0,1,0,1940000026872,0
15782,194450007,200104,0,2,0,1940000026873,0
15783,194450007,200081,2052,2,4104,1940000026874,0
15784,194450007,600006,329,1,329,1940000026875,0
15785,194450007,200073,8640,1,8640,1940000027341,0
15786,194450007,300011,2160,1,2160,1940000027342,0
15787,194510017,200035,2160,4,8640,1940000027391,0
15788,194510019,1A1602,0,1,0,1940000026301,0
15789,194510019,1A1695,0,1,0,1940000026302,0
15790,194510019,300008,3240,1,3240,1940000026303,0
15791,194520009,1A1503,0,1,0,1940000026201,0
15792,194520009,1A1505,0,1,0,1940000026202,0
15793,194520009,1A1506,0,4,0,1940000026203,0
15794,194520009,1A1518,0,1,0,1940000026204,0
15795,194610007,1B2201,28080,1,28080,1940000026171,4
15796,194610007,1B2202,0,1,0,1940000026172,0
15797,194610007,1B2206,0,2,0,1940000026173,0
15798,194610007,300011,2160,1,2160,1940000026174,0
15799,194610007,300012,2160,1,2160,1940000026175,0
15800,194610017,1A1602,0,1,0,1940000027721,0
15801,194610017,1A1607,0,1,0,1940000027722,0
15802,194610018,1A1502,0,1,0,1940000027371,0
15803,194610018,1A1508,0,2,0,1940000027372,0
15804,194610018,1A1509,0,2,0,1940000027373,0
15805,194610019,1A1501,105840,1,105840,1940000027691,5
15806,194610019,1A1504,0,1,0,1940000027692,0
15807,194610019,1A1503,0,1,0,1940000027711,0
15808,194610019,300017,3240,1,3240,1940000027712,0
15809,194630019,200007,16200,1,16200,2090000014141,0
15810,194650002,200035,2160,1,2160,1940000027401,0
15811,194810007,1B2201,28080,1,28080,1940000027051,4
15812,194810007,1B2209,0,1,0,1940000027052,0
15813,194810007,300012,2160,1,2160,1940000027053,0
15814,194810007,000001,0,1,0,1940000027054,0
15815,194810023,1A1501,105840,1,105840,1940000026621,5
15816,194810023,1A1504,0,1,0,1940000026622,0
15817,194810023,1A1503,0,1,0,1940000026751,0
15818,194810023,1A1505,0,1,0,1940000026752,0
15819,194810023,300008,3240,1,3240,1940000026753,0
15820,194830002,200006,8640,1,8640,1940000025891,1
15821,194830002,400532,0,1,0,1940000025892,0
15822,194830002,300017,3240,1,3240,1940000025893,0
15823,194850011,1A1502,0,1,0,1940000027101,0
15824,194850011,1A1507,0,3,0,1940000027102,0
15825,194850011,1A1511,0,1,0,1940000027103,0
15826,194850015,200006,8640,1,8640,1940000026461,1
15827,194850015,200073,8640,1,8640,1940000026491,0
15828,194850015,300013,1080,1,1080,1940000026492,0
15829,194850015,300011,2160,1,2160,1940000026493,0
15830,196320004,200006,8640,1,8640,1210000030601,1
15831,198120046,1B2202,0,1,0,1980000038011,0
15832,198120046,300012,2160,1,2160,1980000038012,0
15833,198120054,200081,2052,1,2052,1980000038261,0
15834,198120054,600089,1620,1,1620,1980000038262,0
15835,198150045,200073,8640,1,8640,1980000037721,0
15836,198150059,1A1502,0,1,0,1980000037231,0
15837,198150059,1A1507,0,2,0,1980000037232,0
15838,198150059,1A1509,0,-1,0,1980000037233,0
15839,198150059,1A1503,0,1,0,1980000038941,0
15840,198150059,1A1507,0,-2,0,1980000038942,0
15841,198150059,1A1508,0,2,0,1980000038943,0
15842,198150062,1A1502,0,1,0,1980000037791,0
15843,198150062,1A1507,0,3,0,1980000037792,0
15844,198150062,1A1508,0,-1,0,1980000037793,0
15845,198150068,1A1501,105840,1,105840,1980000038101,5
15846,198150068,1A1572,-10584,1,-10584,1980000038102,0
15847,198150068,1A1504,0,1,0,1980000038103,0
15848,198150068,1B2201,28080,1,28080,1980000038104,4
15849,198150068,1A1503,0,1,0,1980000038531,0
15850,198150068,1A1505,0,1,0,1980000038532,0
15851,198150068,000001,0,1,0,1980000038533,0
15852,198150068,1A1506,0,3,0,1980000038534,0
15853,198150068,1A1507,0,3,0,1980000038535,0
15854,198150068,1A1511,0,3,0,1980000038536,0
15855,198150068,1A1517,0,1,0,1980000038537,0
15856,198150068,1A1518,0,1,0,1980000038538,0
15857,198150068,1A1533,0,1,0,1980000038539,0
15858,198210047,200101,16200,1,16200,1980000038581,0
15859,198210047,200102,0,1,0,1980000038582,0
15860,198230020,1A1502,0,1,0,1980000037361,0
15861,198230020,1A1508,0,1,0,1980000037362,0
15862,198230020,1A1509,0,1,0,1980000037363,0
15863,198230020,1A1521,0,1,0,1980000037364,0
15864,198230020,200006,8640,1,8640,1980000037881,1
15865,198230020,400021,-1728,1,-1728,1980000037882,0
15866,198230020,300004,540,1,540,1980000037883,0
15867,198230020,1A1509,0,1,0,1980000037884,0
15868,198230020,600019,1944,1,1944,1980000037885,0
15869,198230020,600031,1700,1,1700,1980000037886,0
15870,198230022,1A1502,0,1,0,1980000037271,0
15871,198230022,1A1506,0,-2,0,1980000037272,0
15872,198230022,1A1507,0,2,0,1980000037273,0
15873,198230022,1A1508,0,2,0,1980000037274,0
15874,198230022,1A1502,0,1,0,1980000038541,0
15875,198230022,1A1508,0,3,0,1980000038542,0
15876,198230024,1A1505,0,1,0,1980000037601,0
15877,198230024,1A1506,0,3,0,1980000037602,0
15878,198230024,1A1507,0,3,0,1980000037603,0
15879,198230024,1A1511,0,3,0,1980000037604,0
15880,198230024,1A1517,0,1,0,1980000037605,0
15881,198230024,1A1518,0,1,0,1980000037606,0
15882,198230024,1A1533,0,1,0,1980000037607,0
15883,198230024,1A1524,0,1,0,1980000037608,0
15884,198310038,200049,0,1,0,1980000037801,0
15885,198310038,1A1601,82080,1,82080,1980000037802,3
15886,198310038,1A1604,0,1,0,1980000037803,0
15887,198310038,1A1603,0,1,0,1980000038321,0
15888,198310038,1A1605,0,1,0,1980000038322,0
15889,198310038,000001,0,1,0,1980000038323,0
15890,198310038,1A1606,0,6,0,1980000038324,0
15891,198330008,1A1601,82080,1,82080,1980000038831,3
15892,198330008,1A1604,0,1,0,1980000038832,0
15893,198410083,200081,2052,1,2052,1980000037831,0
15894,198410084,1A1502,0,1,0,1980000038641,0
15895,198410084,1A1507,0,3,0,1980000038642,0
15896,198410084,1A1508,0,3,0,1980000038643,0
15897,198410088,200071,16200,1,16200,1980000037741,2
15898,198410088,300012,2160,1,2160,1980000037742,0
15899,198410088,400548,0,1,0,1980000037743,0
15900,198410088,600095,2376,1,2376,1980000037744,0
15901,198410088,200071,16200,1,16200,1980000038171,2
15902,198410088,300003,1080,1,1080,1980000038172,0
15903,198450007,200006,8640,1,8640,1980000038761,1
15904,198450007,400021,-1728,1,-1728,1980000038762,0
15905,198450007,300004,540,1,540,1980000038763,0
15906,198510034,200005,0,1,0,1980000037491,0
15907,198510034,200035,2160,1,2160,1980000037492,0
15908,198510034,200005,0,1,0,1980000037961,0
15909,198510034,200081,2052,1,2052,1980000037962,0
15910,198510034,200005,0,1,0,1980000038591,0
15911,198510034,200081,2052,1,2052,1980000038592,0
15912,198510034,200005,0,1,0,1980000038961,0
15913,198510034,200081,2052,1,2052,1980000038962,0
15914,198520005,1B2103,0,1,0,1980000037521,0
15915,198520005,600096,2376,1,2376,1980000037522,0
15916,198520025,1A1502,0,1,0,1980000038001,0
15917,198520025,1A1506,0,-2,0,1980000038002,0
15918,198520025,1A1507,0,2,0,1980000038003,0
15919,198520025,1A1521,0,1,0,1980000038004,0
15920,198610037,1A1501,105840,1,105840,1980000037921,5
15921,198610037,1A1504,0,1,0,1980000037922,0
15922,198610037,1B2201,28080,1,28080,1980000037923,4
15923,198610037,1B2274,-10800,1,-10800,1980000037924,0
15924,198610037,1A1505,0,1,0,1980000038311,0
15925,198610037,1A1503,0,1,0,1980000038312,0
